Name,Age,WCA ID,Solve 1,Solve 2,Solve 3,Solve 4,Solve 5,Best,Average,Link,Comment
Daniel Houghton,40+,2016HOUG03,21.51,20.26,15.49,15.61,15.37,15.37,17.12,https://www.facebook.com/events/1967492723733489/permalink/1977016432781118,
Glyn Brown,40+,2023BROW47,17.57,18.41,19.65,15.35,17.46,15.35,17.81,https://www.facebook.com/events/1967492723733489/permalink/1977330346083060,
Toby Chamberlain,50+,2022CHAM03,15.18,20.23,15.67,18.72,21.58,15.18,18.21,https://www.facebook.com/events/1967492723733489/permalink/1976782956137799,
Shen Flindell,50+,2023FLIN02,16.84,26.88,17.57,17.01,22.78,16.84,19.12,https://www.facebook.com/745394767/videos/2069690986766603,
Dan Smith,50+,2018SMIT42,22.98,22.39,23.50,20.34,29.80,20.34,22.96,https://www.facebook.com/events/1967492723733489/permalink/1975196432963118,
Mickey Doyle,50+,2021DOYL02,23.70,26.71,26.25,23.34,30.19,23.34,25.55,https://www.facebook.com/events/1967492723733489/permalink/1977421806073914,
Lisa Kucala,60+,2019KUCA01,27.43,33.35,29.91,25.75,20.25,20.25,27.70,https://www.facebook.com/events/1967492723733489/permalink/1977502299399198,
Adam Leyton,40+,2024LEYT01,35.41,26.32,25.17,34.11,28.48,25.17,29.64,https://www.facebook.com/events/1967492723733489/permalink/1970179656798129,
Kristina Lim,50+,2022LIMK02,44.48,45.22,52.50,48.97,37.95,37.95,46.22,https://www.facebook.com/1045330593/videos/3900451126889155,
Joe Kucala,60+,2022KUCA01,52.37,44.33,54.99,51.54,40.65,40.65,49.41,https://www.facebook.com/events/1967492723733489/permalink/1968249340324494,
